"No.","Time","Source","Destination","Protocol","Length","Info"
"13570","36.032777026","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13571","36.032804508","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2747 Ack=79055151 Win=1649792 Len=0 TSval=1862681714 TSecr=3603075251"
"13572","36.032882781","93.184.215.201","192.168.3.246","TLSv1.3","12668","Continuation Data"
"13573","36.032896723","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2747 Ack=79067751 Win=1649792 Len=0 TSval=1862681714 TSecr=3603075251"
"13574","36.033067203","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13575","36.033364852","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13576","36.033374938","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2747 Ack=79070551 Win=1649792 Len=0 TSval=1862681714 TSecr=3603075251"
"13577","36.034347252","93.184.215.201","192.168.3.246","TLSv1.3","19668","Continuation Data"
"13578","36.034361994","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2747 Ack=79090151 Win=1649792 Len=0 TSval=1862681715 TSecr=3603075252"
"13579","36.035209748","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13580","36.035220540","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2747 Ack=79092951 Win=1649792 Len=0 TSval=1862681716 TSecr=3603075252"
"13581","36.035209829","93.184.215.201","192.168.3.246","TLSv1.3","23868","Continuation Data"
"13582","36.035238673","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2747 Ack=79116751 Win=1649792 Len=0 TSval=1862681716 TSecr=3603075252"
"13583","36.035289938","93.184.215.201","192.168.3.246","TLSv1.3","21068","Continuation Data"
"13584","36.035303496","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2747 Ack=79137751 Win=1649792 Len=0 TSval=1862681716 TSecr=3603075252"
"13585","36.035566851","192.168.3.246","93.184.215.201","TLSv1.3","103","Application Data"
"13586","36.036445851","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13587","36.036466991","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2782 Ack=79140551 Win=1649792 Len=0 TSval=1862681717 TSecr=3603075252"
"13588","36.036446029","93.184.215.201","192.168.3.246","TLSv1.3","23868","Continuation Data"
"13589","36.036490885","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2782 Ack=79164351 Win=1649792 Len=0 TSval=1862681717 TSecr=3603075252"
"13590","36.036530459","93.184.215.201","192.168.3.246","TLSv1.3","16868","Continuation Data"
"13591","36.036542160","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2782 Ack=79181151 Win=1649792 Len=0 TSval=1862681717 TSecr=3603075252"
"13592","36.036578946","93.184.215.201","192.168.3.246","TLSv1.3","15468","Continuation Data"
"13593","36.036589791","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2782 Ack=79196551 Win=1649792 Len=0 TSval=1862681717 TSecr=3603075254"
"13594","36.036644839","93.184.215.201","192.168.3.246","TLSv1.3","5668","Continuation Data"
"13595","36.036655765","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2782 Ack=79202151 Win=1649792 Len=0 TSval=1862681717 TSecr=3603075255"
"13596","36.037365993","192.168.3.246","93.184.215.201","TLSv1.3","103","Application Data"
"13597","36.044026601","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13598","36.044049772","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79204951 Win=1649792 Len=0 TSval=1862681725 TSecr=3603075262"
"13599","36.044186491","93.184.215.201","192.168.3.246","TLSv1.3","18268","Continuation Data"
"13600","36.044198895","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79223151 Win=1649792 Len=0 TSval=1862681725 TSecr=3603075262"
"13601","36.045270333","93.184.215.201","192.168.3.246","TLSv1.3","21068","Continuation Data"
"13602","36.045289816","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79244151 Win=1649792 Len=0 TSval=1862681726 TSecr=3603075262"
"13603","36.045429838","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13604","36.047072508","93.184.215.201","192.168.3.246","TLSv1.3","18268","Continuation Data"
"13605","36.047105922","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79263751 Win=1649792 Len=0 TSval=1862681728 TSecr=3603075262"
"13606","36.047198132","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13607","36.050498035","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13608","36.050523648","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79267951 Win=1649792 Len=0 TSval=1862681731 TSecr=3603075265"
"13609","36.051111212","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13610","36.051122671","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79270751 Win=1649792 Len=0 TSval=1862681732 TSecr=3603075269"
"13611","36.052474035","93.184.215.201","192.168.3.246","TCP","19668","443  >  44046 [PSH, ACK] Seq=79270751 Ack=2747 Win=70144 Len=19600 TSval=3603075269 TSecr=1862681715"
"13612","36.052495659","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79290351 Win=1649792 Len=0 TSval=1862681733 TSecr=3603075269"
"13613","36.052555215","93.184.215.201","192.168.3.246","TLSv1.3","19668","Continuation Data"
"13614","36.052569357","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79309951 Win=1649792 Len=0 TSval=1862681733 TSecr=3603075269"
"13615","36.052627840","93.184.215.201","192.168.3.246","TLSv1.3","25268","Continuation Data"
"13616","36.052647572","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79335151 Win=1649792 Len=0 TSval=1862681733 TSecr=3603075269"
"13617","36.054366577","93.184.215.201","192.168.3.246","TLSv1.3","23868","Continuation Data"
"13618","36.054400079","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79358951 Win=1649792 Len=0 TSval=1862681735 TSecr=3603075269"
"13619","36.054448224","93.184.215.201","192.168.3.246","TLSv1.3","15468","Continuation Data"
"13620","36.054462285","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79374351 Win=1649792 Len=0 TSval=1862681735 TSecr=3603075269"
"13621","36.054517050","93.184.215.201","192.168.3.246","TLSv1.3","23868","Continuation Data"
"13622","36.054530989","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79398151 Win=1649792 Len=0 TSval=1862681735 TSecr=3603075269"
"13623","36.054566522","93.184.215.201","192.168.3.246","TLSv1.3","14068","Continuation Data"
"13624","36.054579212","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79412151 Win=1649792 Len=0 TSval=1862681735 TSecr=3603075269"
"13625","36.057846030","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13626","36.057877621","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79414951 Win=1649792 Len=0 TSval=1862681739 TSecr=3603075276"
"13627","36.058139470","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13628","36.060098269","93.184.215.201","192.168.3.246","TLSv1.3","21068","Continuation Data"
"13629","36.060112779","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79437351 Win=1649792 Len=0 TSval=1862681741 TSecr=3603075276"
"13630","36.060218073","93.184.215.201","192.168.3.246","TCP","1468","443  >  44046 [PSH, ACK] Seq=79437351 Ack=2817 Win=70144 Len=1400 TSval=3603075278 TSecr=1862681726 [TCP segment of a reassembled PDU]"
"13631","36.062137882","93.184.215.201","192.168.3.246","TCP","21068","443  >  44046 [ACK] Seq=79438751 Ack=2817 Win=70144 Len=21000 TSval=3603075280 TSecr=1862681728 [TCP segment of a reassembled PDU]"
"13632","36.062163711","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79459751 Win=1649792 Len=0 TSval=1862681743 TSecr=3603075278"
"13633","36.062240468","93.184.215.201","192.168.3.246","TCP","4268","443  >  44046 [PSH, ACK] Seq=79459751 Ack=2817 Win=70144 Len=4200 TSval=3603075280 TSecr=1862681728 [TCP segment of a reassembled PDU]"
"13634","36.062253203","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79463951 Win=1649792 Len=0 TSval=1862681743 TSecr=3603075280"
"13635","36.064826450","93.184.215.201","192.168.3.246","SSLv2","2868","Encrypted Data, Continuation Data"
"13636","36.064852173","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79466751 Win=1649792 Len=0 TSval=1862681746 TSecr=3603075283"
"13637","36.064913452","93.184.215.201","192.168.3.246","TLSv1.3","11268","Continuation Data"
"13638","36.064926364","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79477951 Win=1649792 Len=0 TSval=1862681746 TSecr=3603075283"
"13639","36.065193554","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13640","36.065751997","93.184.215.201","192.168.3.246","TCP","1468","443  >  44046 [ACK] Seq=79479351 Ack=2817 Win=70144 Len=1400 TSval=3603075284 TSecr=1862681732"
"13641","36.065760777","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79480751 Win=1649792 Len=0 TSval=1862681747 TSecr=3603075283"
"13642","36.066348282","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13643","36.068945328","93.184.215.201","192.168.3.246","TLSv1.3","5668","Continuation Data"
"13644","36.068987478","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79487751 Win=1649792 Len=0 TSval=1862681750 TSecr=3603075284"
"13645","36.069075320","93.184.215.201","192.168.3.246","TLSv1.3","14068","Continuation Data"
"13646","36.069092686","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79501751 Win=1649792 Len=0 TSval=1862681750 TSecr=3603075287"
"13647","36.069115056","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13648","36.069127474","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79504551 Win=1649792 Len=0 TSval=1862681750 TSecr=3603075287"
"13649","36.069699137","93.184.215.201","192.168.3.246","TLSv1.3","22468","Continuation Data"
"13650","36.069748067","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79526951 Win=1649792 Len=0 TSval=1862681751 TSecr=3603075287"
"13651","36.071425979","93.184.215.201","192.168.3.246","TLSv1.3","23868","Continuation Data"
"13652","36.071461441","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79550751 Win=1649792 Len=0 TSval=1862681752 TSecr=3603075287"
"13653","36.071514746","93.184.215.201","192.168.3.246","TLSv1.3","16868","Continuation Data"
"13654","36.071544351","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79567551 Win=1649792 Len=0 TSval=1862681752 TSecr=3603075287"
"13655","36.071575083","93.184.215.201","192.168.3.246","TLSv1.3","23868","Continuation Data"
"13656","36.071590489","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79591351 Win=1649792 Len=0 TSval=1862681752 TSecr=3603075287"
"13657","36.071644767","93.184.215.201","192.168.3.246","TLSv1.3","23868","Continuation Data"
"13658","36.071659503","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79615151 Win=1649792 Len=0 TSval=1862681752 TSecr=3603075287"
"13659","36.072226974","93.184.215.201","192.168.3.246","TLSv1.3","12668","Continuation Data"
"13660","36.072250283","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79627751 Win=1649792 Len=0 TSval=1862681753 TSecr=3603075290"
"13661","36.074753481","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13662","36.074791931","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79630551 Win=1649792 Len=0 TSval=1862681756 TSecr=3603075293"
"13663","36.075003312","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13664","36.075335673","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13665","36.075377796","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79634751 Win=1649792 Len=0 TSval=1862681756 TSecr=3603075293"
"13666","36.076490893","93.184.215.201","192.168.3.246","TLSv1.3","19668","Continuation Data"
"13667","36.076509683","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79654351 Win=1649792 Len=0 TSval=1862681757 TSecr=3603075294"
"13668","36.076696653","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13669","36.079004530","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13670","36.079029392","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79658551 Win=1649792 Len=0 TSval=1862681760 TSecr=3603075294"
"13671","36.079176263","93.184.215.201","192.168.3.246","TLSv1.3","19668","Continuation Data"
"13672","36.079193185","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79678151 Win=1649792 Len=0 TSval=1862681760 TSecr=3603075297"
"13673","36.079302866","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13674","36.082872943","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13675","36.082897577","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79682351 Win=1649792 Len=0 TSval=1862681764 TSecr=3603075297"
"13676","36.082967325","93.184.215.201","192.168.3.246","TLSv1.3","12668","Continuation Data"
"13677","36.082980360","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79694951 Win=1649792 Len=0 TSval=1862681764 TSecr=3603075301"
"13678","36.083135562","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13679","36.084599526","93.184.215.201","192.168.3.246","TLSv1.3","4268","Continuation Data"
"13680","36.084635076","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79700551 Win=1649792 Len=0 TSval=1862681765 TSecr=3603075301"
"13681","36.085217379","93.184.215.201","192.168.3.246","TLSv1.3","4268","Continuation Data"
"13682","36.085233594","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79704751 Win=1649792 Len=0 TSval=1862681766 TSecr=3603075303"
"13683","36.086257712","93.184.215.201","192.168.3.246","TLSv1.3","18268","Continuation Data"
"13684","36.086271187","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79722951 Win=1649792 Len=0 TSval=1862681767 TSecr=3603075303"
"13685","36.086287160","93.184.215.201","192.168.3.246","TLSv1.3","2868","Continuation Data"
"13686","36.086296151","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79725751 Win=1649792 Len=0 TSval=1862681767 TSecr=3603075304"
"13687","36.087008426","93.184.215.201","192.168.3.246","TLSv1.3","22468","Continuation Data"
"13688","36.087027651","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79748151 Win=1649792 Len=0 TSval=1862681768 TSecr=3603075304"
"13689","36.087065591","93.184.215.201","192.168.3.246","TLSv1.3","12668","Continuation Data"
"13690","36.087096543","93.184.215.201","192.168.3.246","TLSv1.3","5668","Continuation Data"
"13691","36.087140446","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79766351 Win=1649792 Len=0 TSval=1862681768 TSecr=3603075304"
"13692","36.088808451","93.184.215.201","192.168.3.246","TLSv1.3","19668","Continuation Data"
"13693","36.088838868","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79785951 Win=1649792 Len=0 TSval=1862681770 TSecr=3603075304"
"13694","36.088909856","93.184.215.201","192.168.3.246","TLSv1.3","25268","Continuation Data"
"13695","36.088925971","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79811151 Win=1649792 Len=0 TSval=1862681770 TSecr=3603075304"
"13696","36.088962008","93.184.215.201","192.168.3.246","TLSv1.3","14068","Continuation Data"
"13697","36.088974545","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79825151 Win=1649792 Len=0 TSval=1862681770 TSecr=3603075304"
"13698","36.089336704","93.184.215.201","192.168.3.246","TLSv1.3","18268","Continuation Data"
"13699","36.089350044","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79843351 Win=1649792 Len=0 TSval=1862681770 TSecr=3603075307"
"13700","36.091111781","93.184.215.201","192.168.3.246","TLSv1.3","22468","Continuation Data"
"13701","36.091140987","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79865751 Win=1649792 Len=0 TSval=1862681772 TSecr=3603075309"
"13702","36.091314759","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13703","36.093307674","93.184.215.201","192.168.3.246","TLSv1.3","4268","Continuation Data"
"13704","36.093333743","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79871351 Win=1649792 Len=0 TSval=1862681774 TSecr=3603075309"
"13705","36.093307963","93.184.215.201","192.168.3.246","TLSv1.3","12668","Continuation Data"
"13706","36.093358495","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79883951 Win=1649792 Len=0 TSval=1862681774 TSecr=3603075311"
"13707","36.093645310","93.184.215.201","192.168.3.246","TLSv1.3","5668","Continuation Data"
"13708","36.093658832","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79889551 Win=1649792 Len=0 TSval=1862681774 TSecr=3603075311"
"13709","36.096864379","93.184.215.201","192.168.3.246","TLSv1.3","4268","Continuation Data"
"13710","36.096889847","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79893751 Win=1649792 Len=0 TSval=1862681778 TSecr=3603075315"
"13711","36.097412874","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13712","36.099078884","93.184.215.201","192.168.3.246","TLSv1.3","16868","Continuation Data"
"13713","36.099090823","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79911951 Win=1649792 Len=0 TSval=1862681780 TSecr=3603075315"
"13714","36.099206495","93.184.215.201","192.168.3.246","TLSv1.3","1468","Continuation Data"
"13715","36.100718393","93.184.215.201","192.168.3.246","TLSv1.3","5668","Continuation Data"
"13716","36.100761828","192.168.3.246","93.184.215.201","TCP","68","44046  >  443 [ACK] Seq=2817 Ack=79918951 Win=1649792 Len=0 TSval=1862681782 TSecr=3603075317"
